Lot Area,Neighborhood,Bldg Type,House Style,Year Built,Year Remod/Add,Full Bath,Bedroom AbvGr,SalePrice
9750,OldTown,Single-Family,1,1958,1958,1,3,125000
7446,BrkSide,Single-Family,1,1941,1950,1,2,100000
6435,BrkSide,Single-Family,2,1939,1950,1,3,140200
11737,BrkSide,Single-Family,2,1924,1996,1,2,202500
5000,BrkSide,Single-Family,2,1947,1950,2,3,159000
7800,OldTown,Multi-Family,2,1939,1950,1,3,119900
6240,BrkSide,Single-Family,2,1934,1950,1,3,114500
6240,BrkSide,Single-Family,2,1936,1950,1,3,115000
6120,BrkSide,Single-Family,1,1925,1950,1,3,88000
6240,BrkSide,Single-Family,2,1947,1950,1,2,80500
6240,BrkSide,Single-Family,2,1928,1950,1,3,149000
6120,BrkSide,Single-Family,2,1930,1984,1,3,110000
6000,OldTown,Single-Family,1,1925,1980,1,2,110500
6000,BrkSide,Single-Family,1,1921,1950,1,2,89000
6380,BrkSide,Single-Family,1,1922,1950,1,2,113000
11672,BrkSide,Single-Family,1,1925,1950,1,2,109000
33120,OldTown,Single-Family,2,1962,1962,2,5,220000
9873,BrkSide,Multi-Family,1,1970,1970,1,3,129000
5310,OldTown,Single-Family,2,1910,2003,1,2,117000
10320,IDOTRR,Single-Family,2,1924,1950,2,3,107000
7518,IDOTRR,Single-Family,2,1910,2004,1,3,116500
8600,IDOTRR,Single-Family,2,1937,1950,2,3,119500
7200,IDOTRR,Single-Family,2,1938,1995,1,2,125500
9786,IDOTRR,Single-Family,1,1922,1950,1,3,91000
6780,IDOTRR,Multi-Family,2,1935,1982,1,2,84500
7200,IDOTRR,Single-Family,1,1930,1950,1,3,90000
12375,Sawyer,Single-Family,2,1951,1951,1,3,137500
11136,Sawyer,Multi-Family,1,1964,1964,2,4,150000
21370,Sawyer,Single-Family,1,1950,1950,1,3,131000
6930,ClearCr,Single-Family,2,1958,1958,1,3,130000
8250,Edwards,Single-Family,1,1935,1950,1,2,125000
5220,SWISU,Single-Family,1,1936,1950,1,2,80000
5500,SWISU,Single-Family,1,2004,2004,2,2,157000
11235,Sawyer,Single-Family,1,1963,1979,1,3,148000
10791,Sawyer,Multi-Family,1,1967,1967,2,2,90000
8414,Sawyer,Single-Family,1,1963,2003,1,3,154500
11327,Sawyer,Single-Family,1,1967,1967,1,3,153600
11777,Sawyer,Single-Family,2,1966,1966,1,3,164500
10366,Sawyer,Single-Family,2,1964,1964,1,2,132000
9000,Sawyer,Single-Family,1,1966,1966,1,3,142500
11553,Sawyer,Single-Family,1,1968,1968,1,3,158000
7844,Sawyer,Single-Family,2,1978,1978,1,3,149500
9535,Sawyer,Single-Family,1,1967,1967,1,3,165000
10335,Sawyer,Single-Family,1,1968,1993,2,3,180000
7176,Sawyer,Single-Family,2,1978,1978,1,3,160500
9662,Sawyer,Multi-Family,1,1977,1977,2,6,156500
8235,Sawyer,Multi-Family,1,1977,1977,2,6,157000
13650,Sawyer,Single-Family,2,1958,1958,2,4,172500
13125,Sawyer,Single-Family,1,1957,2000,2,3,155000
17920,Sawyer,Single-Family,1,1955,1974,1,3,170000
17529,Sawyer,Single-Family,1,1924,1950,1,2,105000
14175,Sawyer,Single-Family,1,1956,1987,1,3,168000
20355,ClearCr,Single-Family,1,1967,1967,1,2,278000
13050,ClearCr,Single-Family,1,1963,1963,1,1,164000
15593,ClearCr,Single-Family,2,1953,1953,2,3,225000
10820,Sawyer,Single-Family,2,1971,1972,1,2,130000
13350,Sawyer,Single-Family,1,1974,1974,1,3,142500
1700,ClearCr,Townhouse,2,1980,1981,2,2,148400
5271,ClearCr,Single-Family,1,1986,1986,1,2,190000
9375,Edwards,Single-Family,1,1954,1954,1,3,146000
6488,Edwards,Single-Family,2,1942,1950,1,3,128000
7800,Edwards,Single-Family,2,1948,2002,3,3,225000
19690,Edwards,Single-Family,2,1966,1966,2,4,274970
19950,Edwards,Single-Family,2,1928,1950,2,4,235000
11679,Edwards,Single-Family,2,1962,1962,2,3,182000
12048,Edwards,Single-Family,1,1952,2002,1,3,135000
10519,Edwards,Single-Family,1,1955,1999,1,3,137000
9525,Edwards,Single-Family,2,1954,1972,2,4,136900
9525,Edwards,Single-Family,2,1953,1953,1,5,149900
6420,Edwards,Single-Family,1,1952,1952,1,2,123500
8335,Edwards,Single-Family,1,1954,1954,1,3,93000
7585,Edwards,Single-Family,2,1948,1950,1,4,91500
11200,SawyerW,Single-Family,1,1985,1985,2,3,180000
12128,SawyerW,Single-Family,2,1989,1989,2,4,209000
9554,SawyerW,Single-Family,2,1993,1994,2,3,215000
9069,SawyerW,Multi-Family,2,1993,1993,2,2,224500
11003,CollgCr,Single-Family,2,2005,2006,2,3,229800
7488,CollgCr,Single-Family,1,2005,2005,2,2,183600
7406,CollgCr,Single-Family,1,2006,2006,2,2,194000
6762,CollgCr,Single-Family,1,2006,2006,2,2,193879
11210,CollgCr,Single-Family,1,2005,2006,2,3,221500
8990,CollgCr,Single-Family,1,2006,2006,2,2,204900
8760,CollgCr,Single-Family,2,2006,2006,2,3,239799
13377,CollgCr,Single-Family,1,2006,2006,2,3,233555
11645,CollgCr,Single-Family,1,2005,2005,2,3,260000
11645,CollgCr,Single-Family,1,2005,2006,2,2,294900
10984,CollgCr,Single-Family,2,2005,2006,2,3,209700
9316,CollgCr,Single-Family,1,2005,2005,2,3,225000
9316,CollgCr,Single-Family,2,2005,2005,2,3,181000
10041,SawyerW,Single-Family,2,1992,1992,2,3,220000
36500,ClearCr,Single-Family,1,1964,1964,2,4,190000
21453,ClearCr,Single-Family,2,1969,1969,1,1,180000
70761,ClearCr,Single-Family,1,1975,1975,2,2,280000
12000,ClearCr,Single-Family,1,1968,1968,2,3,158900
8846,CollgCr,Single-Family,2,1996,1996,1,2,148000
13015,CollgCr,Single-Family,1,1996,1996,1,3,145000
12438,CollgCr,Single-Family,2,1995,1995,2,3,187000
8685,CollgCr,Single-Family,1,1998,1998,2,3,193000
13568,CollgCr,Single-Family,1,1995,1995,1,3,156000
9100,CollgCr,Single-Family,1,2000,2000,2,3,235000
9236,CollgCr,Single-Family,1,1997,1997,2,3,217000
10264,CollgCr,Single-Family,1,1999,1999,2,3,214000
9272,CollgCr,Single-Family,2,1999,1999,2,3,196000
13426,CollgCr,Single-Family,2,1999,2000,2,3,217000
13450,CollgCr,Single-Family,2,2002,2002,2,3,200000
14006,CollgCr,Single-Family,2,2002,2002,2,3,192500
13704,CollgCr,Single-Family,1,2001,2002,2,3,205000
10780,CollgCr,Single-Family,2,1976,1976,1,3,132500
8340,CollgCr,Single-Family,2,1977,1977,1,3,157500
10385,CollgCr,Single-Family,2,1978,1978,2,3,174000
9920,CollgCr,Single-Family,1,1969,1969,1,3,128500
9560,CollgCr,Single-Family,1,1972,1972,1,3,128500
9800,CollgCr,Single-Family,1,1972,1972,1,3,149900
7200,CollgCr,Single-Family,1,1972,1972,1,3,119900
3612,Landmrk,Townhouse,2,1993,1994,2,3,137000
11367,CollgCr,Single-Family,2,2002,2002,2,3,255000
9930,CollgCr,Single-Family,2,2002,2002,2,3,222000
9468,CollgCr,Single-Family,2,1999,1999,2,3,214000
11088,CollgCr,Single-Family,1,2002,2002,1,1,220000
14781,CollgCr,Single-Family,1,2001,2002,2,3,275000
8726,CollgCr,Single-Family,2,2002,2002,2,4,197000
8125,CollgCr,Single-Family,1,2002,2002,2,3,230000
10566,CollgCr,Single-Family,2,1999,1999,2,3,268500
21533,CollgCr,Single-Family,2,1996,1997,2,4,210900
11250,CollgCr,Single-Family,2,1998,1998,2,3,227000
11250,CollgCr,Single-Family,2,1995,1996,2,4,237000
9750,CollgCr,Single-Family,2,1998,1998,2,3,274300
9100,CollgCr,Single-Family,1,2004,2005,2,3,216837
4435,CollgCr,Townhouse,1,2003,2003,1,1,133000
4435,CollgCr,Townhouse,1,2004,2004,1,1,155900
15611,CollgCr,Single-Family,2,2006,2006,2,3,233230
8810,CollgCr,Single-Family,1,2003,2003,2,3,207000
12393,CollgCr,Single-Family,2,2004,2005,2,4,195000
9135,CollgCr,Single-Family,1,2003,2003,2,3,200000
8581,CollgCr,Single-Family,2,2006,2006,2,3,203160
8400,CollgCr,Single-Family,2,2005,2005,2,3,195800
10084,CollgCr,Single-Family,1,2005,2006,2,3,212900
11645,CollgCr,Single-Family,2,2004,2004,2,3,196500
8772,CollgCr,Single-Family,1,2005,2006,2,3,198000
8846,CollgCr,Single-Family,2,2005,2006,2,3,173900
8461,CollgCr,Single-Family,2,2005,2006,2,3,163990
8767,CollgCr,Single-Family,1,2005,2005,2,3,164990
8777,Edwards,Single-Family,2,1910,2000,2,3,98000
17755,Edwards,Single-Family,1,1959,1959,1,3,149900
8877,Edwards,Single-Family,1,1951,1951,1,2,102000
7840,Edwards,Multi-Family,2,1975,1975,2,4,127500
9400,Edwards,Multi-Family,2,1975,1975,2,4,127500
16133,Edwards,Single-Family,1,1969,1969,1,2,119900
7162,Edwards,Single-Family,2,2003,2004,2,3,196500
8050,Edwards,Single-Family,1,2002,2002,1,2,117250
11060,Edwards,Single-Family,2,2003,2005,2,3,229000
3675,Edwards,Townhouse,2,2005,2005,1,2,145000
3675,Edwards,Townhouse,2,2005,2006,2,2,140000
3675,Edwards,Townhouse,2,2005,2006,1,2,142500
2522,Edwards,Townhouse,2,2004,2004,2,3,134000
2522,Edwards,Townhouse,2,2004,2004,2,3,130000
2522,Edwards,Townhouse,2,2004,2006,2,3,130000
2522,Edwards,Townhouse,2,2004,2004,2,3,137500
3363,Edwards,Townhouse,2,2004,2004,2,3,130000
6956,Edwards,Single-Family,2,1948,1950,1,3,97900
7822,Edwards,Single-Family,2,1915,1950,2,3,92000
8707,Edwards,Single-Family,2,1924,1950,1,4,107000
8410,Edwards,Single-Family,2,1910,1996,1,5,81000
9738,Edwards,Single-Family,2,1924,1950,1,4,104900
8172,Edwards,Single-Family,1,1955,1990,1,2,115000
16012,Edwards,Single-Family,1,1954,1968,2,3,125000
8248,Edwards,Single-Family,2,1918,1950,1,3,116000
8248,Edwards,Single-Family,2,1922,1950,1,3,83000
6204,SWISU,Single-Family,3,1912,1950,1,5,118500
11388,Edwards,Single-Family,2,1910,1993,1,3,121000
7082,SWISU,Multi-Family,2,1916,1995,2,5,160000
8400,SWISU,Single-Family,2,1940,2000,1,2,140000
10890,SWISU,Single-Family,2,1938,1950,2,3,137000
6430,SWISU,Multi-Family,2,1945,1950,1,3,128000
7000,SWISU,Single-Family,2,1926,1997,1,3,160000
13132,Crawfor,Single-Family,2,1914,1950,1,4,138887
4899,SWISU,Single-Family,2,1920,1950,1,3,149000
6000,SWISU,Single-Family,2,1926,1950,2,4,102000
9399,Crawfor,Single-Family,2,1919,1950,1,4,167000
7588,Crawfor,Single-Family,2,1920,1950,1,4,200100
10164,SWISU,Single-Family,2,1939,1950,2,3,131000
6191,SWISU,Single-Family,2,1941,1950,1,4,112000
9550,Crawfor,Single-Family,2,1915,1970,1,3,140000
21780,Crawfor,Single-Family,2,1920,1950,1,3,195000
11435,Crawfor,Single-Family,2,1929,1950,1,3,230000
12400,Crawfor,Single-Family,2,1940,1950,1,2,194000
11600,Crawfor,Single-Family,1,1922,1950,1,2,137500
11500,Crawfor,Single-Family,2,1936,1987,1,3,250000
8170,Crawfor,Single-Family,2,1929,1950,2,4,218000
16560,Crawfor,Single-Family,2,1932,1950,2,4,239000
12320,Crawfor,Single-Family,2,1932,1990,1,3,199500
14210,Crawfor,Single-Family,2,1930,1959,1,3,210000
14115,Crawfor,Single-Family,1,1956,2004,1,2,230000
12984,Crawfor,Single-Family,1,1977,1977,2,3,217500
15600,Crawfor,Single-Family,2,1950,1963,2,4,257000
15750,Crawfor,Multi-Family,1,1953,1953,1,2,157000
16381,Crawfor,Single-Family,1,1969,1969,2,3,223000
7288,IDOTRR,Single-Family,1,1942,1950,1,2,102000
7000,IDOTRR,Single-Family,2,1926,1950,1,3,145400
7030,IDOTRR,Single-Family,1,1925,1950,1,2,85000
8765,IDOTRR,Single-Family,1,1936,1950,1,2,106500
9060,IDOTRR,Single-Family,2,1957,1957,2,4,139000
11040,IDOTRR,Single-Family,2,1920,1950,1,3,108000
9000,IDOTRR,Multi-Family,2,1951,1951,2,4,115000
3842,Crawfor,Townhouse,1,2004,2005,2,2,300000
23580,Mitchel,Single-Family,1,1979,1979,2,3,242500
8385,Mitchel,Multi-Family,1,1978,1978,2,4,145000
9116,Mitchel,Single-Family,1,2001,2001,2,3,209000
10530,Mitchel,Multi-Family,2,1977,1977,1,2,135000
11080,Mitchel,Single-Family,2,1975,1975,2,3,148000
11070,Mitchel,Multi-Family,1,1988,1989,3,5,171000
8239,GrnHill,Townhouse,1,1986,1986,2,2,230000
50102,Timber,Single-Family,1,1958,1958,1,2,250764
16669,Timber,Single-Family,1,1981,1981,2,2,228000
13811,Timber,Single-Family,1,1987,1987,2,2,176000
8049,Timber,Single-Family,1,1990,1990,2,2,180000
11170,Timber,Single-Family,2,1990,1991,2,4,250000
8098,Timber,Single-Family,1,2000,2000,2,2,202000
31250,Mitchel,Single-Family,1,1951,1951,1,3,81500
7020,Mitchel,Multi-Family,2,1997,1997,2,2,215000
4500,Mitchel,Townhouse,1,1998,1998,2,2,164000
4500,Mitchel,Townhouse,1,1998,1998,2,2,153500
17217,Mitchel,Single-Family,1,2006,2006,1,3,84500
2665,MeadowV,Townhouse,2,1977,1977,1,3,104500
2665,MeadowV,Townhouse,2,1977,1977,2,4,127000
3964,MeadowV,Townhouse,2,1973,1973,2,5,151400
10172,Mitchel,Single-Family,1,1968,2003,1,3,126500
11836,Mitchel,Multi-Family,1,1970,1970,2,4,146500
13384,Mitchel,Single-Family,1,1969,1979,1,3,140000
1533,MeadowV,Townhouse,2,1970,1970,1,1,92000
1936,MeadowV,Townhouse,2,1970,1970,1,3,90500
12640,Mitchel,Multi-Family,1,1976,1976,2,4,150900
9297,Mitchel,Multi-Family,1,1976,1976,2,4,188000
17400,Mitchel,Single-Family,1,1977,1977,2,3,160000
20000,Mitchel,Single-Family,1,1960,1996,1,4,131000
7937,Mitchel,Single-Family,2,1984,1984,1,3,142500
8885,Mitchel,Single-Family,1,1983,1983,1,2,131000
10441,Mitchel,Single-Family,2,1992,1992,1,3,132000
10010,Mitchel,Single-Family,1,1974,1975,1,2,170000
9627,Mitchel,Single-Family,2,1993,1994,2,3,188000
